DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,1,31,Acoes (inclusive as provenientes de linha telefonica),NULO,"1,00",CARLOS ENRIQUE FRANCO AMASTHA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,2,31,Acoes (inclusive as provenientes de linha telefonica),NULO,"123000,00",CARLOS ENRIQUE FRANCO AMASTHA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,3,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",NULO,"115000,00",CARLOS ENRIQUE FRANCO AMASTHA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,4,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",NULO,"59000,00",CARLOS ENRIQUE FRANCO AMASTHA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,5,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",NULO,"7000,00",CARLOS ENRIQUE FRANCO AMASTHA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,6,52,Credito decorrente de alienacao,NULO,"1254220,88",CARLOS ENRIQUE FRANCO AMASTHA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,7,59,Outros creditos e poupanca vinculados,NULO,"679339,12",CARLOS ENRIQUE FRANCO AMASTHA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,8,59,Outros creditos e poupanca vinculados,NULO,"865929,00",CARLOS ENRIQUE FRANCO AMASTHA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,9,59,Outros creditos e poupanca vinculados,NULO,"865929,00",CARLOS ENRIQUE FRANCO AMASTHA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,TO,TO,TOCANTINS,270000602791,10,31,Acoes (inclusive as provenientes de linha telefonica),NULO,"212206,01",CARLOS ENRIQUE FRANCO AMASTHA
