DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600001,1,12,Casa,NULO,"60000,00",JANAINA ARAUJO FURTADO ACIOLY
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600001,2,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",NULO,"35830,96",JANAINA ARAUJO FURTADO ACIOLY
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600246,5,13,Terreno,NULO,"26666,66",JAMYL ASFURY MARTINS OLIVEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600001,3,12,Casa,NULO,"180000,00",JANAINA ARAUJO FURTADO ACIOLY
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600002,1,12,Casa,NULO,"225000,00",JULIO CESAR FREITAS DE SOUSA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600002,2,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",NULO,"30000,00",JULIO CESAR FREITAS DE SOUSA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600002,3,13,Terreno,NULO,"75000,00",JULIO CESAR FREITAS DE SOUSA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600002,4,13,Terreno,NULO,"75000,00",JULIO CESAR FREITAS DE SOUSA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600002,5,13,Terreno,NULO,"75000,00",JULIO CESAR FREITAS DE SOUSA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600002,6,13,Terreno,NULO,"75000,00",JULIO CESAR FREITAS DE SOUSA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600002,7,14,Terra nua,NULO,"60000,00",JULIO CESAR FREITAS DE SOUSA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600003,1,15,Sala ou conjunto,"Cinco salas comerciais na Estrada do Calafate 400 m2 Estrada do Calafate, 5.198 CEP 69.914-312","250000,00",MINORU MARTINS KINPARA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,AC,AC,ACRE,10000600003,2,12,Casa,"50% do velor venal de uma casa em alvenaria edificada na Alameda das Araras, 51 - Chacara Ipe","600000,00",MINORU MARTINS KINPARA
